TRIAL_TYPE	trial_variant	BLOCK_NUMBER	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	stim_type	trial_stim	stim_type_1	trial_type_1	imageName	FRAME_NAME
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  959.28	0	rod	null	rod	rod	rod_sm_-2.0.png	frame_410_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  819.20	0	rod	null	rod	rod	rod_sm_-8.0.png	frame_175_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  924.37	0	rod	null	rod	rod	rod_sm_-8.0.png	frame_880_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	 1465.68	0	rod	null	rod	rod	rod_sm_-4.0.png	frame_410_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  819.48	0	rod	null	rod	rod	rod_sm_6.0.png	frame_175_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  802.60	0	rod	null	rod	rod	rod_sm_4.0.png	frame_645_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	 1085.24	0	rod	null	rod	rod	rod_sm_8.0.png	frame_175_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  898.21	0	rod	null	rod	rod	rod_sm_-4.0.png	frame_645_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	 1253.72	0	rod	null	rod	rod	rod_sm_-6.0.png	frame_175_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  822.98	0	rod	null	rod	rod	rod_sm_-6.0.png	frame_880_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  899.10	0	rod	null	rod	rod	rod_sm_8.0.png	frame_880_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	 1064.18	0	rod	null	rod	rod	rod_sm_4.0.png	frame_410_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  882.77	0	rod	null	rod	rod	rod_sm_-2.0.png	frame_645_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  979.90	0	rod	null	rod	rod	rod_sm_6.0.png	frame_880_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  795.30	0	rod	null	rod	rod	rod_sm_2.0.png	frame_410_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  976.15	0	rod	null	rod	rod	rod_sm_2.0.png	frame_645_-15.png
real	BR	1	1	1	15	   10.00	1	   -8.00	0	0	  894.28	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_880_15.png
real	DL	1	2	1	15	  -10.00	0	    8.00	0	0	  910.79	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_645_15.png
real	FL	1	3	1	15	  -10.00	0	    8.00	0	0	  870.75	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_410_15.png
real	AL	1	4	1	-15	  -10.00	0	    8.00	0	0	  870.34	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_880_-15.png
real	HR	1	5	1	15	   10.00	1	   -8.00	0	0	  851.72	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_175_15.png
real	EL	1	6	1	-15	  -10.00	0	    8.00	0	0	  783.42	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_410_-15.png
real	DR	1	7	1	15	   10.00	1	   -8.00	0	0	  914.85	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_645_15.png
real	GL	1	8	1	-15	  -10.00	0	    8.00	0	0	 1019.26	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_175_-15.png
real	AR	1	9	1	-15	   10.00	1	   -8.00	0	0	  852.05	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_880_-15.png
real	GR	1	10	1	-15	   10.00	1	   -8.00	0	0	  964.88	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_175_-15.png
real	CL	1	11	1	-15	  -10.00	0	    8.00	0	0	  780.65	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_645_-15.png
real	CR	1	12	1	-15	   10.00	1	   -8.00	0	0	  853.96	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_645_-15.png
real	BL	1	13	1	15	  -10.00	0	    8.00	0	0	  946.58	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_880_15.png
real	FR	1	14	1	15	   10.00	1	   -8.00	0	0	  760.48	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_410_15.png
real	ER	1	15	1	-15	   10.00	1	   -8.00	0	0	  777.16	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_410_-15.png
real	HL	1	16	1	15	  -10.00	0	    8.00	0	0	  648.73	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_175_15.png
real	FR	2	17	2	15	    2.00	1	   -8.00	0	0	 1964.86	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_410_15.png
real	HL	2	18	2	15	   -2.00	0	    8.00	0	0	 1614.10	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_175_15.png
