"","par1","par2","sse","pse","slope"
"pse...1",-1.00158169632778,0.670381907373667,5.57306854427157,-1.8554001901981,0.681414984744505
"pse...2",-10.1154731540009,0.792240034788847,5.57306844669003,-1.85546171905655,0.68121815770851
"pse...3",-14.088248074986,0.241769740357995,5.57306862289621,-1.85552993106838,0.681422871742055
"pse...4",-2.21503028646111,1.23571576131508,5.57306844550998,-1.85526935475843,0.68110957067254
"pse...5",-7.10375221911818,0.952647742349654,5.5730686336471,-1.85562752502466,0.68131474023817
"pse...6",10.8695699600503,0.297757264226675,5.5730684302168,-1.855436801797,0.681050288368251
"pse...7",-9.58709761267528,1.99854662409052,5.5730684942527,-1.85527445301486,0.680962154620839
"pse...8",10.252235471271,0.285298119764775,5.57306854292156,-1.85547261319274,0.68137887174749
"pse...9",-4.65454840566963,1.77925090771168,5.57306877378961,-1.85577616000799,0.680999144559704
"pse...10",-5.40455113397911,1.41803166735917,5.57306851770583,-1.85546697735962,0.681350062911169
"pse...11",3.8445515697822,0.87634513201192,5.57306845324798,-1.85549956055706,0.681169284194558
"pse...12",-4.80311915511265,1.86618517432362,5.57306847394232,-1.85524165426317,0.681255171411679
"pse...13",6.38863236643374,1.26170374592766,5.57306852184281,-1.85545498353192,0.68086989708006
"pse...14",7.39348310278729,0.22290057502687,5.57306852183273,-1.85519598608967,0.68102286048496
"pse...15",-6.80134454509243,0.197036178316921,5.5730685593446,-1.85533703139106,0.680836485431191
"pse...16",7.7258844813332,1.32718420773745,5.57306864261833,-1.85523180695754,0.68149681489382
"pse...17",6.73083281842992,0.917893062811345,5.5730684531475,-1.85526364632274,0.681082399092409
"pse...18",5.23195741698146,1.40102722961456,5.57306854922994,-1.85550902438851,0.68135743814356
"pse...19",9.45216655964032,1.38236297573894,5.5730690086046,-1.85576822256699,0.680654119379583
"pse...20",6.49237031349912,1.7811597827822,5.5730684881465,-1.85550376517931,0.681265729303676
"pse...21",-4.79109353385866,1.33712569065392,5.57306856058616,-1.85541820022085,0.680819681914585
"pse...22",-3.47238088957965,0.470226733479649,5.57306842516945,-1.85536044346498,0.681209386093573
"pse...23",11.6549108549953,1.60290331766009,5.57306845623777,-1.85539900721119,0.681287933161355
"pse...24",2.89283210411668,1.95403548283502,5.57306842692483,-1.85545125021289,0.681121128612946
"pse...25",-5.15685097547248,1.61036005662754,5.57306846031939,-1.85547246714103,0.681242693924771
"pse...26",-14.030538580846,0.896579755470157,5.57306844415393,-1.85540476214879,0.681258946801383
"pse...27",-7.0580484601669,0.818535035476089,5.57306848613278,-1.85520271923292,0.681157816830385
"pse...28",-9.16209599236026,1.08697502827272,5.57306869493908,-1.85573259572449,0.681072470437537
"pse...29",13.0531110288575,1.54807522054762,5.57306855493265,-1.85539265660371,0.681428721312701
"pse...30",14.9064975022338,1.6452516829595,5.57306846196601,-1.85533417326696,0.681303172998645
"pse...31",-3.24883968103677,0.770498960278928,5.57306843355635,-1.85530712333439,0.681206350673178
"pse...32",11.9741340028122,0.637706046923995,5.57306860400791,-1.85562564815442,0.680900762757636
"pse...33",-8.73934552771971,1.12835434125736,5.573068518345,-1.85558581270084,0.681022789551632
"pse...34",-0.537466944660991,0.13022926542908,5.57306848758209,-1.85521914499898,0.681254242342368
"pse...35",-7.16167943319306,0.660671283490956,5.57306872887253,-1.85510613616395,0.681486246653959
"pse...36",-5.0830762507394,0.18470659153536,5.57306849722902,-1.85534804706326,0.680908609727441
"pse...37",5.81980582326651,0.232979252003133,5.57306846385786,-1.85523345335775,0.681147868470467
"pse...38",11.1179193668067,0.257341200485826,5.573068493263,-1.85533468919604,0.680920176304345
"pse...39",10.0613391492516,0.475383792072535,5.57306846863078,-1.85523388028873,0.681098373476107
"pse...40",-1.48744178703055,1.66859723208472,5.57306843999924,-1.85539285235756,0.68100258259781
"pse...41",4.97390852775425,1.08823836874217,5.57306847897632,-1.85549301662645,0.68126036294384
"pse...42",4.86875790869817,1.74702454963699,5.57306850674122,-1.85557209072851,0.681022232690325
"pse...43",5.05164217902347,0.427090503741056,5.57306860858256,-1.85563859356986,0.681250838481479
"pse...44",-2.42776960367337,0.925551891792566,5.57306842258056,-1.85532402033652,0.681134706435939
"pse...45",3.56426098616794,0.967452389188111,5.57306853861799,-1.85544683561432,0.680847043901741
"pse...46",7.68813236150891,0.443223801441491,5.57306847860363,-1.85530741658494,0.681325789195906
