"","par1","par2","sse","pse","slope"
"pse...1",-1.00158169632778,0.670381907373667,5.43032840494056,-3.71814636738231,1.17352254477067
"pse...2",-10.1154731540009,0.792240034788847,5.43032805419674,-3.71773298364024,1.17261326556311
"pse...3",-14.088248074986,0.241769740357995,5.43032804130439,-3.71787200433261,1.17264631955067
"pse...4",-2.21503028646111,1.23571576131508,5.43032801953968,-3.71797748690502,1.17286276430698
"pse...5",-7.10375221911818,0.952647742349654,5.43032825082043,-3.71728724634321,1.17290645040678
"pse...6",10.8695699600503,0.297757264226675,5.43032811778416,-3.71749721708563,1.17264509862848
"pse...7",-9.58709761267528,1.99854662409052,5.43032802566731,-3.71777344054173,1.17301628455736
"pse...8",10.252235471271,0.285298119764775,5.43032804949205,-3.71759457247165,1.17277544296535
"pse...9",-4.65454840566963,1.77925090771168,5.43032803290958,-3.71796671503007,1.17301416154579
"pse...10",-5.40455113397911,1.41803166735917,5.43032808365286,-3.71774157714098,1.1731556650494
"pse...11",3.8445515697822,0.87634513201192,5.43032823553208,-3.71820509257395,1.17251629259848
"pse...12",-4.80311915511265,1.86618517432362,5.43032800599012,-3.71775850940424,1.17287151184483
"pse...13",6.38863236643374,1.26170374592766,5.4303280686224,-3.71798436877589,1.17263350550033
"pse...14",7.39348310278729,0.22290057502687,5.43032807391965,-3.71786604477583,1.17315962581458
"pse...15",-6.80134454509243,0.197036178316921,5.43032806380562,-3.71771921517434,1.1725934743315
"pse...16",7.7258844813332,1.32718420773745,5.43032813199584,-3.71808942711539,1.17258200529344
"pse...17",6.73083281842992,0.917893062811345,5.43032806958543,-3.71772049887018,1.17257941648929
"pse...18",5.23195741698146,1.40102722961456,5.43032806209029,-3.71771694108879,1.17309608753432
"pse...19",9.45216655964032,1.38236297573894,5.43032804630617,-3.71783460790094,1.17262476541674
"pse...20",6.49237031349912,1.7811597827822,5.43032811003332,-3.71788205192662,1.17250274016241
"pse...21",-4.79109353385866,1.33712569065392,5.43032801718422,-3.71775489049654,1.17296819601143
"pse...22",-3.47238088957965,0.470226733479649,5.43032805476191,-3.71807166886558,1.1729657938749
"pse...23",11.6549108549953,1.60290331766009,5.4303280603139,-3.71775621495007,1.17259242496578
"pse...24",2.89283210411668,1.95403548283502,5.43032808338235,-3.71814019219925,1.1728313714164
"pse...25",-5.15685097547248,1.61036005662754,5.43032802250539,-3.71796861671465,1.17279406176023
"pse...26",-14.030538580846,0.896579755470157,5.43032821925139,-3.71764999913739,1.17235439681508
"pse...27",-7.0580484601669,0.818535035476089,5.43032801773652,-3.71790937217876,1.17298405165007
"pse...28",-9.16209599236026,1.08697502827272,5.43032809347805,-3.71762769368337,1.1725689041156
"pse...29",13.0531110288575,1.54807522054762,5.43032810947456,-3.71816089503084,1.17304415601084
"pse...30",14.9064975022338,1.6452516829595,5.43032801135827,-3.71788637200387,1.17277104911943
"pse...31",-3.24883968103677,0.770498960278928,5.43032803068194,-3.71774438934872,1.17301937305007
"pse...32",11.9741340028122,0.637706046923995,5.43032802122469,-3.71768885168085,1.1729099476329
"pse...33",-8.73934552771971,1.12835434125736,5.43032808135247,-3.71760060029452,1.17262143561874
"pse...34",-0.537466944660991,0.13022926542908,5.43032803335728,-3.71776916681552,1.17304138792733
"pse...35",-7.16167943319306,0.660671283490956,5.43032803441308,-3.71788071977674,1.17305930704305
"pse...36",-5.0830762507394,0.18470659153536,5.43032801241151,-3.71779939143264,1.17296773353669
"pse...37",5.81980582326651,0.232979252003133,5.43032807760759,-3.71794013797127,1.17315640700643
"pse...38",11.1179193668067,0.257341200485826,5.43032876564251,-3.71737682242111,1.17195373653278
"pse...39",10.0613391492516,0.475383792072535,5.43032804947442,-3.71771439751649,1.17263308109881
"pse...40",-1.48744178703055,1.66859723208472,5.43032803743808,-3.71763958588794,1.17275026495787
"pse...41",4.97390852775425,1.08823836874217,5.43032802694969,-3.71773136984809,1.17299581925324
"pse...42",4.86875790869817,1.74702454963699,5.43032805594904,-3.71757496142352,1.17287404906128
"pse...43",5.05164217902347,0.427090503741056,5.43032806775686,-3.71803238292062,1.1726801099552
"pse...44",-2.42776960367337,0.925551891792566,5.43032806179933,-3.71757796423902,1.17273009029965
"pse...45",3.56426098616794,0.967452389188111,5.4303280877332,-3.71773227869296,1.17253779714018
"pse...46",7.68813236150891,0.443223801441491,5.43032815875074,-3.71741619263822,1.17266842005104
"pse...47",14.7353828768246,1.95945909665897,5.43032826678074,-3.71779876718758,1.17342726922583
"pse...48",10.7708918815479,0.483028418850154,5.43032805828978,-3.71779920238817,1.17259314262378
"pse...49",3.93997715553269,1.48809128301218,5.43032802652047,-3.7179359819592,1.17300971028718
"pse...50",8.23211068287492,1.34967308910564,5.43032811186971,-3.71746692265072,1.17276177403717
"pse...51",7.40335321985185,1.94818443665281,5.43032824185772,-3.71728760541225,1.17281831667857
"pse...52",-10.8701321901754,1.49083702685311,5.43032816736251,-3.71793305013542,1.1724300094183
"pse...53",-4.91306316806003,1.29541683150455,5.43032802025547,-3.71775924673228,1.17298626021093
"pse...54",11.4502522791736,0.856978599913418,5.43032804394438,-3.71792222841702,1.17266004251757
"pse...55",13.3049145620316,0.505520246457309,5.43032811520712,-3.71751163507406,1.17302126226353
"pse...56",14.6616448508576,1.8122444706969,5.43032805563738,-3.71764003342324,1.17266445102887
"pse...57",-14.4168034312315,1.10677122045308,5.4303285404168,-3.7181830207409,1.1721628499309
"pse...58",-4.75212800083682,1.26142082549632,5.43032805748815,-3.71781592020448,1.17259538149528
"pse...59",3.54894902324304,1.8458823855035,5.43032811332459,-3.71757080924649,1.17309714536138
"pse...60",7.70932551473379,0.504852851387113,5.43032812264371,-3.71774345975066,1.17322685625948
"pse...61",10.1540609216318,0.877452055457979,5.43032807874331,-3.71766457668433,1.17310211443292
"pse...62",-3.35457114502788,1.30771703599021,5.43032802624128,-3.71770896889584,1.17297212096304
"pse...63",-14.1814183071256,0.772552878130227,5.4303280741582,-3.71772907168841,1.17256677580889
"pse...64",-11.3923907722346,0.298589018173516,5.43032804961919,-3.71789791415805,1.17263273913047
"pse...65",10.5546809127554,1.64232668047771,5.43032806538371,-3.71790583462335,1.17313725793241
"pse...66",-1.58624636242166,1.76318219350651,5.43032801788022,-3.71787004098716,1.17272740795407
"pse...67",9.02730766218156,0.946886072400957,5.43032801737716,-3.71794275133987,1.17295250879292
"pse...68",-4.34705653460696,1.51056965626776,5.43032801495907,-3.7178093164686,1.17272997741181
"pse...69",10.5775444814935,0.197961130645126,5.43032810592502,-3.71756809902333,1.17307616104551
"pse...70",9.67875403119251,1.63090453203768,5.43032800397531,-3.71778686660741,1.172888738811
"pse...71",-12.9113126196899,0.490221036132425,5.43032829814095,-3.71786124231885,1.17225861995636
"pse...72",-9.6570376935415,0.592606540769339,5.43032807586703,-3.71765353952034,1.17308643611337
"pse...73",-1.01491556502879,0.162787829060107,5.43032804751659,-3.71798776736631,1.17269847401169
"pse...74",-9.20684207696468,0.560268068686128,5.43032807624885,-3.71782448324455,1.17255511434872
"pse...75",7.50526732066646,0.456328784115613,5.43032814245945,-3.71784975048362,1.17244491556651
"pse...76",-0.964850359596312,0.131362666375935,5.43032808576152,-3.71776979223904,1.17316958558496
"pse...77",-1.49918372975662,0.340183107182384,5.43032807309452,-3.71804696536363,1.17268064441447
"pse...78",-4.53343437518924,1.10467529250309,5.43032804154165,-3.71797179038545,1.17304438234601
"pse...79",0.201385330874473,0.916464297100902,5.43032817077874,-3.71797861878843,1.17244330752839
"pse...80",-11.0994633939117,0.193895271513611,5.4303290503924,-3.71773728885739,1.17171628205505
"pse...81",2.59267499204725,0.0701830568723381,5.43032811552052,-3.71805418998559,1.17318254664861
"pse...82",13.7800922594033,1.27078649029136,5.43032802156555,-3.71768861689029,1.17291256382149
"pse...83",-1.42774465028197,1.2381923426874,5.43032825814027,-3.71775503616927,1.17340908148944
"pse...84",5.59740613913164,1.46605204930529,5.43032805963114,-3.71809553548389,1.17290582954307
"pse...85",1.68631760403514,0.939637712202966,5.43032808795981,-3.71752953246474,1.17295327084648
"pse...86",3.62839557230473,1.50440234225243,5.43032802795225,-3.71784666711362,1.17268128850391
"pse...87",10.1972509059124,0.937859548255801,5.43032814611799,-3.71744862468162,1.17299786010401
"pse...88",-5.93115591444075,0.791502819862217,5.43032802432747,-3.71772895878236,1.17271472015195
"pse...89",-8.70618156390265,1.84467114927247,5.43032802406306,-3.71785516280274,1.17269717890816
"pse...90",-14.183136227075,0.426073682960123,5.43032805973473,-3.71796040191228,1.17263950569293
"pse...91",-12.5281405029818,0.70525020128116,5.43032811886923,-3.71816073431895,1.17307908639433
"pse...92",4.97754934011027,1.05745945218951,5.43032812066641,-3.71820934710422,1.17286014827412
"pse...93",-3.46612612484023,1.70694530382752,5.43032803902582,-3.71798422034934,1.17272677415947
"pse...94",14.660883480683,1.75981011567637,5.43032801566034,-3.71777219517305,1.17273435471075
"pse...95",-11.336743561551,0.264785300008953,5.43032814056872,-3.71768524140766,1.17323193617158
"pse...96",11.7801800114103,1.84490755945444,5.43032805133131,-3.71783141797805,1.17261154393199
"pse...97",-12.9766115080565,0.707821612711996,5.43032830405285,-3.71756387010789,1.17338080909894
"pse...98",-2.74769260548055,0.223694822750986,5.43032810239659,-3.7175186003122,1.17299033373498
"pse...99",-8.85829110397026,0.0914246751926839,5.43032805250987,-3.71764928020836,1.17301360226778
"pse...100",-12.2183166956529,0.399198307655752,5.43032825197066,-3.71837709067705,1.17299899178743
