"","par1","par2","sse","pse","slope"
"pse...1",-1.00158169632778,0.670381907373667,5.96152119160612,1.65175930478267,0.75579831537261
"pse...2",-10.1154731540009,0.792240034788847,5.96152127445807,1.65192834607036,0.755599161598035
"pse...3",-14.088248074986,0.241769740357995,5.96152133981502,1.65157918631542,0.75590526070654
"pse...4",-2.21503028646111,1.23571576131508,5.96152125712216,1.65163897073531,0.755755922075621
"pse...5",-7.10375221911818,0.952647742349654,5.9615212680546,1.65164164172447,0.755870558479973
"pse...6",10.8695699600503,0.297757264226675,5.9615212352769,1.65170179567797,0.755678267145386
"pse...7",-9.58709761267528,1.99854662409052,5.96152125854104,1.65198325698041,0.755895779691942
"pse...8",10.252235471271,0.285298119764775,5.96152127713758,1.65188682144148,0.755574488730449
"pse...9",-4.65454840566963,1.77925090771168,5.96152121021328,1.65184460273363,0.755668270781197
"pse...10",-5.40455113397911,1.41803166735917,5.96152124336853,1.65168714153003,0.755889747003253
"pse...11",3.8445515697822,0.87634513201192,5.96152120392126,1.65187187929973,0.75588161173834
"pse...12",-4.80311915511265,1.86618517432362,5.96152173590873,1.65175776659384,0.756325710164528
"pse...13",6.38863236643374,1.26170374592766,5.96152166723096,1.65162539710355,0.755319516434981
"pse...14",7.39348310278729,0.22290057502687,5.96152151484656,1.65149570807615,0.755547142636196
"pse...15",-6.80134454509243,0.197036178316921,5.96152124346195,1.65178470107292,0.7559621928922
"pse...16",7.7258844813332,1.32718420773745,5.96152130601435,1.65161800184671,0.755650100045967
"pse...17",6.73083281842992,0.917893062811345,5.961521276562,1.65175474116764,0.755997636672477
"pse...18",5.23195741698146,1.40102722961456,5.96152124293645,1.65198936823773,0.755807539263794
"pse...19",9.45216655964032,1.38236297573894,5.96152128492974,1.6516111693905,0.755728548784942
"pse...20",6.49237031349912,1.7811597827822,5.96152127820441,1.65203304169092,0.755782516203272
"pse...21",-4.79109353385866,1.33712569065392,5.96152126925351,1.65184246999755,0.756002234763775
"pse...22",-3.47238088957965,0.470226733479649,5.96152123152017,1.65197158432553,0.755816196289465
"pse...23",11.6549108549953,1.60290331766009,5.96152139453171,1.65208367818459,0.755980243784131
"pse...24",2.89283210411668,1.95403548283502,5.96152122107617,1.65189083235342,0.755665207025745
"pse...25",-5.15685097547248,1.61036005662754,5.96152121037075,1.65186847132547,0.755900200537811
"pse...26",-14.030538580846,0.896579755470157,5.96152130226989,1.65169792221028,0.755998691196649
"pse...27",-7.0580484601669,0.818535035476089,5.96152144165646,1.65150782345248,0.755625591855873
"pse...28",-9.16209599236026,1.08697502827272,5.96152120882413,1.65190875406706,0.75571485623255
"pse...29",13.0531110288575,1.54807522054762,5.96152125640085,1.65200772319958,0.75578970835195
"pse...30",14.9064975022338,1.6452516829595,5.96152139026019,1.65151550405764,0.755821116171164
"pse...31",-3.24883968103677,0.770498960278928,5.96152130438249,1.65188240885852,0.756036066520018
"pse...32",11.9741340028122,0.637706046923995,5.96152126029932,1.65188641864631,0.75598114049624
"pse...33",-8.73934552771971,1.12835434125736,5.96152131551116,1.6518493798809,0.75552256624539
"pse...34",-0.537466944660991,0.13022926542908,5.96152120554973,1.65173698650736,0.755846423444158
