"","par1","par2","sse","pse","slope"
"pse...1",-1.00158169632778,0.670381907373667,4.98428973936,2.02915308474202,0.866358353386337
"pse...2",-10.1154731540009,0.792240034788847,4.98429008751365,2.02820336219763,0.865380647449256
"pse...3",-14.088248074986,0.241769740357995,4.98428944046308,2.0283999551211,0.866373703599336
"pse...4",-2.21503028646111,1.23571576131508,4.98428943999664,2.02871247605948,0.866545790231367
"pse...5",-7.10375221911818,0.952647742349654,4.98428947755487,2.02858476275073,0.866617210001822
"pse...6",10.8695699600503,0.297757264226675,4.9842894500034,2.02888008898147,0.866205543805669
"pse...7",-9.58709761267528,1.99854662409052,4.98428939558642,2.02869930167498,0.866440463582634
"pse...8",10.252235471271,0.285298119764775,4.98428955638962,2.02843151234063,0.866649972249016
"pse...9",-4.65454840566963,1.77925090771168,4.98428954955548,2.02837426258126,0.866582775358131
"pse...10",-5.40455113397911,1.41803166735917,4.98428958159601,2.02895448161382,0.866582104545813
"pse...11",3.8445515697822,0.87634513201192,4.98428941182251,2.02870163454989,0.86599875508441
"pse...12",-4.80311915511265,1.86618517432362,4.98428949753091,2.02888800340608,0.866029107469554
"pse...13",6.38863236643374,1.26170374592766,4.98428940584369,2.02844703158054,0.866335170495396
"pse...14",7.39348310278729,0.22290057502687,4.98428955086482,2.02826345791981,0.865990133269302
"pse...15",-6.80134454509243,0.197036178316921,4.98428951612874,2.02826971349733,0.866143329457256
"pse...16",7.7258844813332,1.32718420773745,4.98428937088382,2.02857649142628,0.866356870719731
"pse...17",6.73083281842992,0.917893062811345,4.98428944168139,2.02885616223007,0.866376786532101
"pse...18",5.23195741698146,1.40102722961456,4.9842894776196,2.02836185314755,0.866412420841231
"pse...19",9.45216655964032,1.38236297573894,4.98428939542832,2.02870827773626,0.866051490634658
"pse...20",6.49237031349912,1.7811597827822,4.98428939362516,2.02873055724135,0.866082258222126
"pse...21",-4.79109353385866,1.33712569065392,4.98428941269469,2.02840819755839,0.866206862064287
"pse...22",-3.47238088957965,0.470226733479649,4.98428936454301,2.02869431231794,0.866283380824196
"pse...23",11.6549108549953,1.60290331766009,4.98428938731021,2.02874787757053,0.866139711129549
"pse...24",2.89283210411668,1.95403548283502,4.9842893760788,2.02855092600292,0.866361089333449
"pse...25",-5.15685097547248,1.61036005662754,4.98428949654144,2.02829067292279,0.8662163495223
"pse...26",-14.030538580846,0.896579755470157,4.98428943162193,2.02858595808971,0.866534767385086
"pse...27",-7.0580484601669,0.818535035476089,4.98428945793334,2.02870699101991,0.865902816033948
"pse...28",-9.16209599236026,1.08697502827272,4.9842893794556,2.02851044985292,0.866108656656343
"pse...29",13.0531110288575,1.54807522054762,4.98428941270082,2.02854591877768,0.865968893876512
"pse...30",14.9064975022338,1.6452516829595,4.984289413374,2.02846084475639,0.866029885131699
"pse...31",-3.24883968103677,0.770498960278928,4.98428937390952,2.02865224944615,0.866089059158456
"pse...32",11.9741340028122,0.637706046923995,4.9842894292131,2.02852793901658,0.866502625447374
"pse...33",-8.73934552771971,1.12835434125736,4.98428938979145,2.02847473992488,0.866112504481841
"pse...34",-0.537466944660991,0.13022926542908,4.98428940755936,2.02845770508096,0.866365078442656
"pse...35",-7.16167943319306,0.660671283490956,4.98428954889029,2.02890902750094,0.865951147967522
"pse...36",-5.0830762507394,0.18470659153536,4.98428942374314,2.02847643421838,0.866444423151319
"pse...37",5.81980582326651,0.232979252003133,4.98428943310427,2.02859445221797,0.86654007784528
"pse...38",11.1179193668067,0.257341200485826,4.98428938219639,2.02858324198984,0.866047385981411
"pse...39",10.0613391492516,0.475383792072535,4.98428938358426,2.02848805493338,0.866123647096936
"pse...40",-1.48744178703055,1.66859723208472,4.98428938800231,2.02849576832438,0.866345969408636
"pse...41",4.97390852775425,1.08823836874217,4.98428936022644,2.02856350064327,0.866265876037567
"pse...42",4.86875790869817,1.74702454963699,4.98428937395558,2.02859444116196,0.866379469741457
"pse...43",5.05164217902347,0.427090503741056,4.98428938057221,2.02855949555391,0.866386747959453
"pse...44",-2.42776960367337,0.925551891792566,4.98428943086774,2.02846417778691,0.866449198359714
"pse...45",3.56426098616794,0.967452389188111,4.98428939207815,2.02845295193414,0.866252913973536
"pse...46",7.68813236150891,0.443223801441491,4.98428942008959,2.02845858558889,0.866410924846715
"pse...47",14.7353828768246,1.95945909665897,4.98428944509098,2.02886314460205,0.866371550524533
"pse...48",10.7708918815479,0.483028418850154,4.98428949239722,2.02864134109223,0.866648538231231
"pse...49",3.93997715553269,1.48809128301218,4.98428939974949,2.02855681734347,0.865999451574565
"pse...50",8.23211068287492,1.34967308910564,4.98428939852615,2.02852818799527,0.866015873511594
"pse...51",7.40335321985185,1.94818443665281,4.9842894418737,2.02850686709711,0.86651530996972
"pse...52",-10.8701321901754,1.49083702685311,4.98428937908604,2.02854906497346,0.866072266412558
"pse...53",-4.91306316806003,1.29541683150455,4.98428940213325,2.02846042161181,0.866346845682255
"pse...54",11.4502522791736,0.856978599913418,4.98428939454884,2.02878858506138,0.866269616005182
"pse...55",13.3049145620316,0.505520246457309,4.98428942729664,2.02880477337296,0.866433503455317
"pse...56",14.6616448508576,1.8122444706969,4.98428952571513,2.0282676130369,0.866079058790028
"pse...57",-14.4168034312315,1.10677122045308,4.98428942973417,2.02839550143006,0.866313687081826
"pse...58",-4.75212800083682,1.26142082549632,4.98428940552226,2.02851354745928,0.866431536163245
"pse...59",3.54894902324304,1.8458823855035,4.98428943755283,2.02871046350299,0.865945058525578
"pse...60",7.70932551473379,0.504852851387113,4.98428965090613,2.02876935470687,0.865674061342488
"pse...61",10.1540609216318,0.877452055457979,4.98429017153499,2.0293224043029,0.866765515690323
"pse...62",-3.35457114502788,1.30771703599021,4.98428947617577,2.02872076791226,0.866610774843198
"pse...63",-14.1814183071256,0.772552878130227,4.98428940364975,2.02863835449274,0.865988541798817
"pse...64",-11.3923907722346,0.298589018173516,4.98428948186328,2.02845190397067,0.86654775196768
"pse...65",10.5546809127554,1.64232668047771,4.98428951033673,2.02828582888488,0.866075459726214
