"","par1","par2","sse","pse","slope"
"pse...1",-1.00158169632778,0.670381907373667,2.47244342522567,-1.34316438607406,0.273525940996151
"pse...2",-10.1154731540009,0.792240034788847,2.47244345790643,-1.34319221685464,0.273634401077733
"pse...3",-14.088248074986,0.241769740357995,2.4724434610218,-1.34303382286991,0.273526441184809
"pse...4",-2.21503028646111,1.23571576131508,2.47244341568999,-1.34310037863329,0.273549635848138
"pse...5",-7.10375221911818,0.952647742349654,2.4724434702632,-1.34319891484205,0.273503739118865
"pse...6",10.8695699600503,0.297757264226675,2.47244376369772,-1.34318053137037,0.273747456973164
"pse...7",-9.58709761267528,1.99854662409052,2.47244362418836,-1.34321460796433,0.27344228734683
"pse...8",10.252235471271,0.285298119764775,2.47244351714558,-1.34327622469076,0.273525750429607
"pse...9",-4.65454840566963,1.77925090771168,2.47244348956118,-1.34325080002965,0.273523328862633
"pse...10",-5.40455113397911,1.41803166735917,2.4724434388179,-1.34323701701228,0.273573638804077
"pse...11",3.8445515697822,0.87634513201192,2.4724434708587,-1.34319693453101,0.273642929945827
"pse...12",-4.80311915511265,1.86618517432362,2.47244345073758,-1.34321522245289,0.273625001124776
"pse...13",6.38863236643374,1.26170374592766,2.4724434171938,-1.34310980849805,0.273533742249591
"pse...14",7.39348310278729,0.22290057502687,2.47244346916891,-1.34311020014761,0.273483252240822
"pse...15",-6.80134454509243,0.197036178316921,2.47244342816708,-1.34307528989605,0.273542136880664
"pse...16",7.7258844813332,1.32718420773745,2.47244342983193,-1.34310498361694,0.273591596498147
"pse...17",6.73083281842992,0.917893062811345,2.47244351077304,-1.34299066687601,0.273511061340847
"pse...18",5.23195741698146,1.40102722961456,2.9166667576065,-1.91189176478241,0.0367265189788785
"pse...19",9.45216655964032,1.38236297573894,2.47244349402691,-1.34329536659631,0.27358980852072
"pse...20",6.49237031349912,1.7811597827822,2.47244364159045,-1.34291757704205,0.273557599446387
"pse...21",-4.79109353385866,1.33712569065392,2.47244355534331,-1.3429690766257,0.273484130166357
"pse...22",-3.47238088957965,0.470226733479649,2.47244344893701,-1.34304701241665,0.273531446737119
"pse...23",11.6549108549953,1.60290331766009,2.47244342229744,-1.34321103885576,0.27357620801332
"pse...24",2.89283210411668,1.95403548283502,2.47244344399441,-1.34305964061253,0.273567495133963
"pse...25",-5.15685097547248,1.61036005662754,2.4724434175657,-1.34309559231995,0.273553739102782
"pse...26",-14.030538580846,0.896579755470157,2.47244357748609,-1.34317053552387,0.273443986706729
"pse...27",-7.0580484601669,0.818535035476089,2.47244341311901,-1.34315654680016,0.273588550555552
"pse...28",-9.16209599236026,1.08697502827272,2.47244343221297,-1.34306975875365,0.273537027331076
"pse...29",13.0531110288575,1.54807522054762,2.47244344142442,-1.3432324996317,0.273556093840673
"pse...30",14.9064975022338,1.6452516829595,2.47244341475364,-1.34315300297389,0.273536267046713
"pse...31",-3.24883968103677,0.770498960278928,2.47244342161238,-1.34319911340708,0.273552348638134
