Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	BLOCK_NUMBER	TRIAL_NUMBER	TRIAL_OUTCOME	FRAME_TILT_VAL	FRAME_SIZE_VAL	FRAME_NAME	ROD_VAL	DELAY_VAL	EYE_X	EYE_Y	EYE_AMPLITUDE	REACTION_TIME
r31016cm	1	False	real	1	1	good	-15	410	frame_410_-15.png	z_long_rod_-5.jpg	0	  958.90	  714.20	  149.80	 1121.23
r31016cm	2	False	real	1	2	good	-15	175	frame_175_-15.png	z_long_rod_3.jpg	0	 1006.10	  714.40	  156.54	  800.61
r31016cm	3	False	real	1	3	good	15	410	frame_410_15.png	z_long_rod_5.jpg	0	 1001.20	  719.30	  150.45	  778.13
r31016cm	4	False	real	1	4	good	15	175	frame_175_15.png	z_long_rod_1.jpg	0	  991.50	  713.10	  154.15	  813.60
r31016cm	5	False	real	1	5	good	-15	880	frame_880_-15.png	z_long_rod_-5.jpg	0	  947.70	  715.00	  149.51	  777.42
r31016cm	6	False	real	1	6	good	-15	645	frame_645_-15.png	z_long_rod_5.jpg	0	  999.90	  715.00	  154.25	  883.50
r31016cm	7	False	real	1	7	good	-15	175	frame_175_-15.png	z_long_rod_-1.jpg	0	  968.90	  708.10	  156.15	  699.45
r31016cm	8	False	real	1	8	good	-15	880	frame_880_-15.png	z_long_rod_5.jpg	0	 1010.60	  714.90	  157.45	  834.47
r31016cm	9	False	real	1	9	good	15	645	frame_645_15.png	z_long_rod_1.jpg	0	  982.10	  710.80	  154.79	  881.59
r31016cm	10	False	real	1	10	good	-15	880	frame_880_-15.png	z_long_rod_1.jpg	0	  988.50	  717.70	  149.05	 1030.45
r31016cm	11	False	real	1	11	good	15	410	frame_410_15.png	z_long_rod_-5.jpg	0	  962.00	  717.20	  146.81	 1019.66
r31016cm	12	False	real	1	12	good	15	410	frame_410_15.png	z_long_rod_3.jpg	0	 1000.70	  721.80	  147.91	  840.45
r31016cm	13	False	real	1	13	good	15	645	frame_645_15.png	z_long_rod_-1.jpg	0	  966.80	  715.80	  148.36	  918.41
r31016cm	14	False	real	1	14	good	-15	880	frame_880_-15.png	z_long_rod_-1.jpg	0	  975.10	  713.80	  150.96	  940.62
r31016cm	15	False	real	1	15	good	15	410	frame_410_15.png	z_long_rod_-3.jpg	0	  961.30	  712.80	  151.21	  965.46
r31016cm	16	False	real	1	16	good	15	410	frame_410_15.png	z_long_rod_-1.jpg	0	  978.30	  714.20	  150.91	  752.46
r31016cm	17	False	real	1	17	good	-15	645	frame_645_-15.png	z_long_rod_3.jpg	0	 1013.00	  711.70	  161.26	  911.24
r31016cm	18	True	real	1	18	abort	15	175	frame_175_15.png	z_long_rod_-1.jpg	0	  992.10	  865.60	  161.26	0
r31016cm	19	False	real	1	19	good	15	645	frame_645_15.png	z_long_rod_-3.jpg	0	  961.30	  719.90	  144.11	  874.41
r31016cm	20	False	real	1	20	good	15	410	frame_410_15.png	z_long_rod_1.jpg	0	 1003.10	  718.50	  151.75	 1027.53
r31016cm	21	False	real	1	21	good	15	645	frame_645_15.png	z_long_rod_3.jpg	0	  983.70	  707.30	  158.48	 1034.39
r31016cm	22	False	real	1	22	good	-15	410	frame_410_-15.png	z_long_rod_1.jpg	0	 1000.30	  711.80	  157.45	  792.49
r31016cm	23	False	real	1	23	good	15	880	frame_880_15.png	z_long_rod_1.jpg	0	  992.60	  705.70	  161.62	  835.55
r31016cm	24	True	real	1	24	abort	15	880	frame_880_15.png	z_long_rod_5.jpg	0	  985.30	  840.00	  161.62	0
r31016cm	25	False	real	1	25	good	-15	410	frame_410_-15.png	z_long_rod_-3.jpg	0	  966.80	  714.90	  149.25	  729.60
r31016cm	26	False	real	1	26	good	-15	410	frame_410_-15.png	z_long_rod_-1.jpg	0	  984.60	  715.40	  150.62	 1130.24
r31016cm	27	False	real	1	27	good	-15	175	frame_175_-15.png	z_long_rod_5.jpg	0	 1001.90	  714.70	  155.07	  927.51
r31016cm	28	False	real	1	28	good	-15	880	frame_880_-15.png	z_long_rod_-3.jpg	0	  955.30	  699.90	  164.17	 1189.46
r31016cm	29	False	real	1	29	good	15	175	frame_175_15.png	z_long_rod_5.jpg	0	 1024.10	  718.50	  158.99	  817.48
r31016cm	30	False	real	1	30	good	15	175	frame_175_15.png	z_long_rod_-1.jpg	0	  974.40	  716.70	  148.00	  682.53
r31016cm	31	False	real	1	31	good	-15	175	frame_175_-15.png	z_long_rod_-5.jpg	0	  941.70	  711.60	  153.49	  914.60
r31016cm	32	False	real	1	32	good	15	175	frame_175_15.png	z_long_rod_-5.jpg	0	  943.10	  725.30	  139.73	  816.39
r31016cm	33	False	real	1	33	good	15	645	frame_645_15.png	z_long_rod_-5.jpg	0	  949.50	  712.40	  151.96	  740.66
r31016cm	34	False	real	1	34	good	15	880	frame_880_15.png	z_long_rod_5.jpg	0	  994.40	  716.30	  151.65	  652.55
r31016cm	35	False	real	1	35	good	-15	410	frame_410_-15.png	z_long_rod_5.jpg	0	  992.50	  712.00	  155.44	  846.10
r31016cm	36	False	real	1	36	good	-15	645	frame_645_-15.png	z_long_rod_-3.jpg	0	  961.50	  713.00	  151.01	  858.52
r31016cm	37	False	real	1	37	good	15	175	frame_175_15.png	z_long_rod_3.jpg	0	  998.50	  707.40	  161.26	  835.22
r31016cm	38	False	real	1	38	good	-15	645	frame_645_-15.png	z_long_rod_-5.jpg	0	  945.90	  709.30	  155.34	  944.41
r31016cm	39	False	real	1	39	good	-15	880	frame_880_-15.png	z_long_rod_3.jpg	0	 1009.80	  713.70	  158.34	  836.32
r31016cm	40	False	real	1	40	good	15	175	frame_175_15.png	z_long_rod_-3.jpg	0	  952.80	  714.00	  150.17	  948.00
r31016cm	41	False	real	1	41	good	15	880	frame_880_15.png	z_long_rod_-3.jpg	0	  962.70	  721.30	  142.73	 1047.53
r31016cm	42	False	real	1	42	good	-15	175	frame_175_-15.png	z_long_rod_-3.jpg	0	  966.90	  712.50	  151.66	  915.41
r31016cm	43	False	real	1	43	good	-15	645	frame_645_-15.png	z_long_rod_-1.jpg	0	  974.30	  709.80	  154.86	  858.18
r31016cm	44	False	real	1	44	good	15	880	frame_880_15.png	z_long_rod_3.jpg	0	  994.50	  707.70	  160.06	  793.46
r31016cm	45	False	real	1	45	good	15	880	frame_880_15.png	z_long_rod_-5.jpg	0	  939.10	  713.80	  151.65	 1083.57
r31016cm	46	False	real	1	46	good	-15	175	frame_175_-15.png	z_long_rod_1.jpg	0	  983.50	  718.00	  147.88	 1062.47
r31016cm	47	False	real	1	47	good	-15	645	frame_645_-15.png	z_long_rod_1.jpg	0	  977.10	  703.20	  161.71	 1179.52
r31016cm	48	False	real	1	48	good	-15	410	frame_410_-15.png	z_long_rod_3.jpg	0	  997.30	  712.10	  156.41	 1250.57
r31016cm	49	False	real	1	49	good	15	645	frame_645_15.png	z_long_rod_5.jpg	0	  994.20	  708.90	  158.83	  956.55
r31016cm	50	False	real	1	50	good	15	880	frame_880_15.png	z_long_rod_-1.jpg	0	  979.30	  723.70	  141.62	  906.12
r31016cm	51	False	real	2	51	good	15	645	frame_645_15.png	z_long_rod_-1.jpg	0	  970.90	  707.90	  156.48	 1025.30
r31016cm	52	False	real	2	52	good	15	410	frame_410_15.png	z_long_rod_1.jpg	0	  986.40	  716.10	  150.24	  919.56
r31016cm	53	False	real	2	53	good	15	410	frame_410_15.png	z_long_rod_3.jpg	0	 1009.10	  721.50	  150.72	  901.58
r31016cm	54	False	real	2	54	good	15	410	frame_410_15.png	z_long_rod_-5.jpg	0	  941.20	  711.60	  153.56	 1103.33
r31016cm	55	False	real	2	55	good	-15	410	frame_410_-15.png	z_long_rod_-3.jpg	0	  950.20	  713.10	  151.22	 1090.47
r31016cm	56	False	real	2	56	good	15	880	frame_880_15.png	z_long_rod_1.jpg	0	  973.40	  706.90	  157.67	 1135.18
r31016cm	57	False	real	2	57	good	-15	645	frame_645_-15.png	z_long_rod_-5.jpg	0	  941.50	  712.20	  152.92	 1073.22
r31016cm	58	False	real	2	58	good	15	410	frame_410_15.png	z_long_rod_5.jpg	0	 1010.00	  717.50	  154.80	 1210.99
r31016cm	59	False	real	2	59	good	-15	410	frame_410_-15.png	z_long_rod_5.jpg	0	 1009.50	  713.00	  158.91	  906.35
r31016cm	60	False	real	2	60	good	-15	880	frame_880_-15.png	z_long_rod_-3.jpg	0	  957.10	  712.50	  151.53	  976.45
r31016cm	61	False	real	2	61	good	15	880	frame_880_15.png	z_long_rod_5.jpg	0	 1014.70	  718.10	  155.82	  758.35
r31016cm	62	False	real	2	62	good	15	880	frame_880_15.png	z_long_rod_-5.jpg	0	  929.30	  722.50	  144.79	  861.61
r31016cm	63	False	real	2	63	good	-15	175	frame_175_-15.png	z_long_rod_3.jpg	0	  987.80	  714.90	  151.67	  970.28
r31016cm	64	False	real	2	64	good	15	645	frame_645_15.png	z_long_rod_5.jpg	0	 1019.70	  724.90	  151.37	 1103.28
r31016cm	65	False	real	2	65	good	15	175	frame_175_15.png	z_long_rod_3.jpg	0	  992.50	  716.10	  151.43	 1052.58
r31016cm	66	False	real	2	66	good	-15	410	frame_410_-15.png	z_long_rod_1.jpg	0	  984.30	  718.60	  147.42	 1269.33
r31016cm	67	False	real	2	67	good	15	645	frame_645_15.png	z_long_rod_3.jpg	0	  996.70	  710.60	  157.73	 1147.54
r31016cm	68	False	real	2	68	good	-15	410	frame_410_-15.png	z_long_rod_-1.jpg	0	  970.00	  708.00	  156.32	 1267.40
r31016cm	69	False	real	2	69	good	15	175	frame_175_15.png	z_long_rod_-1.jpg	0	  960.70	  709.20	  154.80	 1093.67
r31016cm	70	False	real	2	70	good	15	880	frame_880_15.png	z_long_rod_-1.jpg	0	  968.70	  715.30	  148.95	  961.58
r31016cm	71	False	real	2	71	good	-15	645	frame_645_-15.png	z_long_rod_-3.jpg	0	  961.40	  711.80	  152.21	 1018.41
