"","par1","par2","sse","pse","slope"
"pse...1",-1.00158169632778,0.670381907373667,7.86548124665149,4.31870270111622,1.7064602467568
"pse...2",-10.1154731540009,0.792240034788847,7.86548123109339,4.31820427164021,1.70575950458601
"pse...3",-14.088248074986,0.241769740357995,7.86548130559136,4.3179258591572,1.70615149719543
"pse...4",-2.21503028646111,1.23571576131508,7.86548129154719,4.3181586632942,1.706658333618
"pse...5",-7.10375221911818,0.952647742349654,7.86548128646317,4.31801254292748,1.70579815184349
"pse...6",10.8695699600503,0.297757264226675,7.86548123731013,4.31842785224077,1.70566018478661
"pse...7",-9.58709761267528,1.99854662409052,7.86548125443333,4.31876979126032,1.7060252148407
"pse...8",10.252235471271,0.285298119764775,7.86548135043686,4.31813714449293,1.70680327561599
"pse...9",-4.65454840566963,1.77925090771168,7.86548127491459,4.31850506111071,1.70673319422648
"pse...10",-5.40455113397911,1.41803166735917,7.86548122868597,4.31872114718065,1.70616149196871
"pse...11",3.8445515697822,0.87634513201192,7.86548123168333,4.31856876676492,1.7065524462228
"pse...12",-4.80311915511265,1.86618517432362,7.86548130557894,4.31873747276021,1.70567649907248
"pse...13",6.38863236643374,1.26170374592766,7.86548139979715,4.31777946983465,1.70613299443045
"pse...14",7.39348310278729,0.22290057502687,7.86548119157223,4.3185606098395,1.70630981268394
"pse...15",-6.80134454509243,0.197036178316921,7.86548151826164,4.31869826654213,1.70515198077871
"pse...16",7.7258844813332,1.32718420773745,7.86548119740823,4.31857589715747,1.70634111145586
"pse...17",6.73083281842992,0.917893062811345,7.86548120778778,4.31818915147311,1.7059295870852
"pse...18",5.23195741698146,1.40102722961456,7.86548120961905,4.31821133056568,1.70587442196698
"pse...19",9.45216655964032,1.38236297573894,7.86548129999423,4.31860352954995,1.70555031083427
"pse...20",6.49237031349912,1.7811597827822,7.86548128478492,4.31883850105846,1.70605208970924
"pse...21",-4.79109353385866,1.33712569065392,7.86548128963724,4.31850601678514,1.70677513588401
"pse...22",-3.47238088957965,0.470226733479649,7.86548128013047,4.31881800900744,1.70636910959889
"pse...23",11.6549108549953,1.60290331766009,7.86548127185464,4.31843275357061,1.70554941329882
"pse...24",2.89283210411668,1.95403548283502,7.86548121954679,4.31834298682235,1.70572907506951
"pse...25",-5.15685097547248,1.61036005662754,7.86548122693182,4.31831979162735,1.70655504113698
"pse...26",-14.030538580846,0.896579755470157,7.86548128626857,4.31796541378037,1.70619544675521
"pse...27",-7.0580484601669,0.818535035476089,7.86548121798404,4.31867245114088,1.70602245378559
"pse...28",-9.16209599236026,1.08697502827272,7.86548126671178,4.31857027897037,1.705627036404
"pse...29",13.0531110288575,1.54807522054762,7.86548129417215,4.31809782968731,1.70561962038402
"pse...30",14.9064975022338,1.6452516829595,7.86548122725331,4.31851848942203,1.70656311265898
"pse...31",-3.24883968103677,0.770498960278928,7.86548122795387,4.31861680854741,1.70648943420857
"pse...32",11.9741340028122,0.637706046923995,7.86548123361833,4.31809308602895,1.70595891042675
"pse...33",-8.73934552771971,1.12835434125736,7.86548123380286,4.31835750391493,1.70659708448246
