"","par1","par2","sse","pse","slope"
"pse...1",-1.00158169632778,0.670381907373667,3.54652398130962,0.261416600179421,0.369528404854378
"pse...2",-10.1154731540009,0.792240034788847,3.54652403833118,0.261321990268466,0.369422105190323
"pse...3",-14.088248074986,0.241769740357995,3.54652398611561,0.261409248544481,0.369610057393615
"pse...4",-2.21503028646111,1.23571576131508,3.54652403589621,0.261362283890216,0.369429963924596
"pse...5",-7.10375221911818,0.952647742349654,3.54652403035681,0.261293789322666,0.369601456934204
"pse...6",10.8695699600503,0.297757264226675,3.54652417476282,0.261477900819525,0.369412091471584
"pse...7",-9.58709761267528,1.99854662409052,3.54652403320678,0.261336605376292,0.369640043320846
"pse...8",10.252235471271,0.285298119764775,3.54652417997137,0.261595928135274,0.36961784232244
"pse...9",-4.65454840566963,1.77925090771168,3.54652397866117,0.2613455950872,0.369496161616685
"pse...10",-5.40455113397911,1.41803166735917,3.54652413592868,0.261571145016765,0.369631710740245
"pse...11",3.8445515697822,0.87634513201192,3.5465239774663,0.261416717979271,0.369583500462432
"pse...12",-4.80311915511265,1.86618517432362,3.54652402503778,0.261338296747471,0.369434698549895
"pse...13",6.38863236643374,1.26170374592766,3.54652408786722,0.261372886115508,0.369696610829786
"pse...14",7.39348310278729,0.22290057502687,3.54652414833722,0.261509165907451,0.369733346205835
"pse...15",-6.80134454509243,0.197036178316921,3.54652398545093,0.261438438552535,0.369565259605356
"pse...16",7.7258844813332,1.32718420773745,3.54652403033548,0.261329121584423,0.369429280783717
"pse...17",6.73083281842992,0.917893062811345,3.5465239892061,0.261299891912626,0.369514403487751
"pse...18",5.23195741698146,1.40102722961456,3.54652399834398,0.261408203742254,0.369489807434264
"pse...19",9.45216655964032,1.38236297573894,3.54652404953975,0.261234514498799,0.369516132259375
"pse...20",6.49237031349912,1.7811597827822,3.54652416654595,0.261582813804799,0.369576750033638
"pse...21",-4.79109353385866,1.33712569065392,3.54652404497826,0.261432331304645,0.369460143888588
"pse...22",-3.47238088957965,0.470226733479649,3.54652400043402,0.261298497347805,0.369564079209564
"pse...23",11.6549108549953,1.60290331766009,3.54652399131788,0.261359919485195,0.369608687158502
"pse...24",2.89283210411668,1.95403548283502,3.54652398394264,0.261412149328781,0.369604969640545
"pse...25",-5.15685097547248,1.61036005662754,3.5465240729025,0.261426938136471,0.369697885004312
"pse...26",-14.030538580846,0.896579755470157,3.54652411578692,0.261282261643539,0.369659778899832
"pse...27",-7.0580484601669,0.818535035476089,3.54652407093047,0.261215845135694,0.369492486476956
"pse...28",-9.16209599236026,1.08697502827272,3.54652412997492,0.261524819636545,0.369492386426444
"pse...29",13.0531110288575,1.54807522054762,3.54652404004247,0.261463892651139,0.369496015468308
"pse...30",14.9064975022338,1.6452516829595,3.54652415989529,0.261526577752412,0.369471665001856
"pse...31",-3.24883968103677,0.770498960278928,3.54652428189721,0.261349914249699,0.369297538591351
"pse...32",11.9741340028122,0.637706046923995,3.54652407484169,0.261238907638208,0.369575855791527
"pse...33",-8.73934552771971,1.12835434125736,3.54652399341106,0.261396695608664,0.369488339623202
"pse...34",-0.537466944660991,0.13022926542908,3.54652401431288,0.261477986581359,0.369588589551562
"pse...35",-7.16167943319306,0.660671283490956,3.54652401902544,0.261266547513615,0.369478716260274
"pse...36",-5.0830762507394,0.18470659153536,3.54652422130604,0.261319541551718,0.369315321786232
"pse...37",5.81980582326651,0.232979252003133,3.54652401214194,0.261306305360084,0.369452033321317
"pse...38",11.1179193668067,0.257341200485826,3.54652399007914,0.261306892414358,0.369491911177769
"pse...39",10.0613391492516,0.475383792072535,3.54652401575595,0.261265414076104,0.36951679100459
"pse...40",-1.48744178703055,1.66859723208472,3.5465239823391,0.261420072279518,0.369530570568985
"pse...41",4.97390852775425,1.08823836874217,3.54652404432658,0.261283393420692,0.369424085459116
