"","par1","par2","sse","pse","slope"
"pse...1",-1.00158169632778,0.670381907373667,4.66717925307829,-0.543534663962867,0.792297959238997
"pse...2",-10.1154731540009,0.792240034788847,4.66717945774953,-0.543389644668033,0.792082519588328
"pse...3",-14.088248074986,0.241769740357995,4.66717926618165,-0.543583554295131,0.792478124183913
"pse...4",-2.21503028646111,1.23571576131508,4.6671793070408,-0.54366520182806,0.792200924904304
"pse...5",-7.10375221911818,0.952647742349654,4.6671792669904,-0.543457333774075,0.792319326438223
"pse...6",10.8695699600503,0.297757264226675,4.66717930252819,-0.543382225413292,0.792322419067912
"pse...7",-9.58709761267528,1.99854662409052,4.66717928420056,-0.543613139733968,0.792508530402095
"pse...8",10.252235471271,0.285298119764775,4.66717938979437,-0.543825066360712,0.792518295436612
"pse...9",-4.65454840566963,1.77925090771168,4.66717928326522,-0.543664732311691,0.792484952584156
"pse...10",-5.40455113397911,1.41803166735917,4.66717927259228,-0.543497788591466,0.792261446418034
"pse...11",3.8445515697822,0.87634513201192,4.66717927276766,-0.543710559023977,0.792331789347371
"pse...12",-4.80311915511265,1.86618517432362,4.6671795098867,-0.543970833913681,0.792250559378048
"pse...13",6.38863236643374,1.26170374592766,4.66717931426378,-0.543578871947014,0.792558676145388
"pse...14",7.39348310278729,0.22290057502687,4.66717928836862,-0.543399497147384,0.792384238531238
"pse...15",-6.80134454509243,0.197036178316921,4.66717930766752,-0.543533901032224,0.792547736765211
"pse...16",7.7258844813332,1.32718420773745,4.6671792916626,-0.543749980108837,0.792389171934648
"pse...17",6.73083281842992,0.917893062811345,4.66717925938463,-0.543491571591459,0.79230556217654
"pse...18",5.23195741698146,1.40102722961456,4.66717930089843,-0.543552517859136,0.792539982409803
"pse...19",9.45216655964032,1.38236297573894,4.66717927607469,-0.543424818503933,0.792389276423225
"pse...20",6.49237031349912,1.7811597827822,4.66717931733114,-0.543727993501817,0.792502255815817
"pse...21",-4.79109353385866,1.33712569065392,4.66717941195634,-0.543896935561134,0.792298035588109
"pse...22",-3.47238088957965,0.470226733479649,4.6671793016395,-0.543400342823591,0.792455466713785
"pse...23",11.6549108549953,1.60290331766009,4.66717933245522,-0.543791132679842,0.792268087676233
"pse...24",2.89283210411668,1.95403548283502,4.66717925589086,-0.54354816640701,0.792283881034792
"pse...25",-5.15685097547248,1.61036005662754,4.66717928983627,-0.54374834060484,0.792378518552113
"pse...26",-14.030538580846,0.896579755470157,4.66717936582325,-0.543339043951243,0.792514191185359
"pse...27",-7.0580484601669,0.818535035476089,4.66717927390802,-0.543495644301615,0.792477323285053
"pse...28",-9.16209599236026,1.08697502827272,4.66717926796492,-0.543554389468197,0.792482102775583
"pse...29",13.0531110288575,1.54807522054762,4.66717931420554,-0.543755538166406,0.792258707585468
"pse...30",14.9064975022338,1.6452516829595,4.66717935484619,-0.543616655040365,0.792128469430384
