"","par1","par2","sse","pse","slope"
"pse...1",-1.00158169632778,0.670381907373667,4.72586500183658,-3.06149908151508,0.860351046312599
"pse...2",-10.1154731540009,0.792240034788847,4.72586505993779,-3.06186057860395,0.860280783849386
"pse...3",-14.088248074986,0.241769740357995,4.72586520596454,-3.06183912823934,0.860655206735438
"pse...4",-2.21503028646111,1.23571576131508,4.72586500272585,-3.061574185533,0.860447045569807
"pse...5",-7.10375221911818,0.952647742349654,4.72586508213121,-3.06169739643615,0.860049947947136
"pse...6",10.8695699600503,0.297757264226675,4.72586513085497,-3.061928180595,0.860424696656847
"pse...7",-9.58709761267528,1.99854662409052,4.72586509215701,-3.06134705181148,0.860250210543879
"pse...8",10.252235471271,0.285298119764775,4.72586503767892,-3.06167662884287,0.860122692555266
"pse...9",-4.65454840566963,1.77925090771168,4.72586500111799,-3.06160150967237,0.860215129867898
"pse...10",-5.40455113397911,1.41803166735917,4.72586502664239,-3.06179724559392,0.860275860644393
"pse...11",3.8445515697822,0.87634513201192,4.72586503207165,-3.06145965630144,0.860233300892183
"pse...12",-4.80311915511265,1.86618517432362,4.7258649960187,-3.06152620063445,0.860372998915637
"pse...13",6.38863236643374,1.26170374592766,4.72586502601881,-3.06149763632516,0.860481549759004
"pse...14",7.39348310278729,0.22290057502687,4.72586513024439,-3.06155185986994,0.86000135218744
"pse...15",-6.80134454509243,0.197036178316921,4.72586504274361,-3.06175458724728,0.860144301526339
"pse...16",7.7258844813332,1.32718420773745,4.72586512037568,-3.06194330478893,0.860256599558421
"pse...17",6.73083281842992,0.917893062811345,4.725865268727,-3.06122965776124,0.860654647380533
"pse...18",5.23195741698146,1.40102722961456,4.72586509059131,-3.06186506966624,0.860145400130037
"pse...19",9.45216655964032,1.38236297573894,4.72586506205622,-3.06140550115717,0.860224847484022
"pse...20",6.49237031349912,1.7811597827822,4.72586514457176,-3.06140572691466,0.860067391147086
"pse...21",-4.79109353385866,1.33712569065392,4.72586502313015,-3.06176739961715,0.860397586795965
"pse...22",-3.47238088957965,0.470226733479649,4.72586498995615,-3.06165344572132,0.860267312528053
"pse...23",11.6549108549953,1.60290331766009,4.7258652207761,-3.06156975322764,0.860766277914426
"pse...24",2.89283210411668,1.95403548283502,4.72586511638875,-3.06140995154965,0.860105348511265
"pse...25",-5.15685097547248,1.61036005662754,4.725865135631,-3.06196102018952,0.860314164643886
"pse...26",-14.030538580846,0.896579755470157,4.72586516271658,-3.06154352873933,0.859967333606899
"pse...27",-7.0580484601669,0.818535035476089,4.72586519980228,-3.06129278590083,0.86062803353157
"pse...28",-9.16209599236026,1.08697502827272,4.7258659418038,-3.0622169788543,0.860882582982487
"pse...29",13.0531110288575,1.54807522054762,4.72586503838819,-3.0614522851711,0.86047583690013
"pse...30",14.9064975022338,1.6452516829595,4.72586514265435,-3.06126854909035,0.860438567306944
"pse...31",-3.24883968103677,0.770498960278928,4.72586500974718,-3.0615939384484,0.86019027048097
"pse...32",11.9741340028122,0.637706046923995,4.72586501122203,-3.06162093556083,0.86018089970526
"pse...33",-8.73934552771971,1.12835434125736,4.72586500069508,-3.06172098366818,0.86035948260523
"pse...34",-0.537466944660991,0.13022926542908,4.72586501625648,-3.06171041488707,0.860444470439142
"pse...35",-7.16167943319306,0.660671283490956,4.72586502476105,-3.06176353173195,0.86020637350445
"pse...36",-5.0830762507394,0.18470659153536,4.72586504038299,-3.06182462129446,0.860268547970429
