TRIAL_TYPE	trial_variant	BLOCK_NUMBER	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	stim_type	trial_stim	stim_type_1	trial_type_1	imageName	FRAME_NAME
practice	HR	0	0	0	15	    0.00	NULL	    0.00	NULL	NULL	    0.00	0	rod	null	rod	rod	rod_sm_4.0.png	frame_410_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  673.00	0	rod	null	rod	rod	rod_sm_6.0.png	frame_880_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  578.92	0	rod	null	rod	rod	rod_sm_-2.0.png	frame_645_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  569.29	0	rod	null	rod	rod	rod_sm_-8.0.png	frame_880_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  569.29	0	rod	null	rod	rod	rod_sm_-2.0.png	frame_410_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  657.56	0	rod	null	rod	rod	rod_sm_2.0.png	frame_645_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  486.88	0	rod	null	rod	rod	rod_sm_-6.0.png	frame_175_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  486.38	0	rod	null	rod	rod	rod_sm_6.0.png	frame_175_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  674.86	0	rod	null	rod	rod	rod_sm_8.0.png	frame_175_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  649.18	0	rod	null	rod	rod	rod_sm_4.0.png	frame_645_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  709.33	0	rod	null	rod	rod	rod_sm_-4.0.png	frame_645_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  619.65	0	rod	null	rod	rod	rod_sm_2.0.png	frame_410_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  511.09	0	rod	null	rod	rod	rod_sm_8.0.png	frame_880_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  584.75	0	rod	null	rod	rod	rod_sm_-6.0.png	frame_880_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  512.90	0	rod	null	rod	rod	rod_sm_-8.0.png	frame_175_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  664.66	0	rod	null	rod	rod	rod_sm_-4.0.png	frame_410_-15.png
real	GL	1	1	1	-15	  -10.00	0	    8.00	0	0	  610.46	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_175_-15.png
real	FL	1	2	1	15	  -10.00	0	    8.00	0	0	  640.56	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_410_15.png
real	CL	1	3	1	-15	  -10.00	0	    8.00	0	0	  725.52	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_645_-15.png
real	CR	1	4	1	-15	   10.00	1	   -8.00	0	0	  608.38	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_645_-15.png
real	AL	1	5	1	-15	  -10.00	0	    8.00	0	0	  875.36	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_880_-15.png
real	DR	1	6	1	15	   10.00	1	   -8.00	0	0	  565.53	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_645_15.png
real	BL	1	7	1	15	  -10.00	0	    8.00	0	0	  518.68	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_880_15.png
real	AR	1	8	1	-15	   10.00	1	   -8.00	0	0	  496.78	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_880_-15.png
real	DL	1	9	1	15	  -10.00	0	    8.00	0	0	  532.22	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_645_15.png
real	ER	1	10	1	-15	   10.00	1	   -8.00	0	0	  524.69	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_410_-15.png
real	EL	1	11	1	-15	  -10.00	0	    8.00	0	0	  531.08	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_410_-15.png
real	GR	1	12	1	-15	   10.00	1	   -8.00	0	0	  718.31	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_175_-15.png
real	HR	1	13	1	15	   10.00	0	    8.00	0	0	  617.60	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_175_15.png
real	BR	1	14	1	15	   10.00	1	   -8.00	0	0	  515.66	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_880_15.png
real	HL	1	15	1	15	  -10.00	0	    8.00	0	0	  582.75	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_175_15.png
real	FR	1	16	1	15	   10.00	1	   -8.00	0	0	  507.80	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_410_15.png
real	GL	2	17	2	-15	   -2.00	0	    8.00	0	0	  547.24	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_175_-15.png
real	CL	2	18	2	-15	   -2.00	1	   -4.00	1	1	 1163.20	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_645_-15.png
real	FL	2	19	2	15	   -2.00	0	    8.00	0	0	  916.92	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_410_15.png
real	BR	2	20	2	15	    2.00	0	    4.00	1	1	 1079.80	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_880_15.png
real	AR	2	21	2	-15	    2.00	1	   -8.00	0	0	 1233.83	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_880_-15.png
real	BL	2	22	2	15	   -2.00	0	    8.00	0	0	 1248.15	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_880_15.png
real	HL	2	23	2	15	   -2.00	0	    8.00	0	0	  844.54	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_175_15.png
real	GR	2	24	2	-15	    2.00	1	   -8.00	0	0	  745.30	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_175_-15.png
