TRIAL_TYPE	trial_variant	BLOCK_NUMBER	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	stim_type	trial_stim	stim_type_1	trial_type_1	imageName	FRAME_NAME
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  961.87	0	rod	null	rod	rod	rod_sm_2.0.png	frame_645_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  961.87	0	rod	null	rod	rod	rod_sm_2.0.png	frame_410_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  462.76	0	rod	null	rod	rod	rod_sm_-8.0.png	frame_175_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  462.76	0	rod	null	rod	rod	rod_sm_4.0.png	frame_645_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  462.76	0	rod	null	rod	rod	rod_sm_-4.0.png	frame_645_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  462.76	0	rod	null	rod	rod	rod_sm_8.0.png	frame_880_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  462.76	0	rod	null	rod	rod	rod_sm_-4.0.png	frame_410_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  447.41	0	rod	null	rod	rod	rod_sm_6.0.png	frame_880_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  495.33	0	rod	null	rod	rod	rod_sm_6.0.png	frame_175_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  494.60	0	rod	null	rod	rod	rod_sm_4.0.png	frame_410_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  442.68	0	rod	null	rod	rod	rod_sm_-2.0.png	frame_410_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  442.68	0	rod	null	rod	rod	rod_sm_-8.0.png	frame_880_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  947.87	0	rod	null	rod	rod	rod_sm_-2.0.png	frame_645_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  554.92	0	rod	null	rod	rod	rod_sm_-6.0.png	frame_175_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  441.65	0	rod	null	rod	rod	rod_sm_8.0.png	frame_175_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  441.65	0	rod	null	rod	rod	rod_sm_-6.0.png	frame_880_15.png
real	FR	1	1	1	15	   10.00	1	   -8.00	0	0	  536.06	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_410_15.png
real	FL	1	2	1	15	  -10.00	0	    8.00	0	0	  470.28	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_410_15.png
real	GL	1	3	1	-15	  -10.00	0	    8.00	0	0	  516.51	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_175_-15.png
real	BR	1	4	1	15	   10.00	1	   -8.00	0	0	  598.02	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_880_15.png
real	CR	1	5	1	-15	   10.00	1	   -8.00	0	0	  515.45	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_645_-15.png
real	DR	1	6	1	15	   10.00	1	   -8.00	0	0	  510.57	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_645_15.png
real	BL	1	7	1	15	  -10.00	0	    8.00	0	0	  532.41	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_880_15.png
real	HR	1	8	1	15	   10.00	1	   -8.00	0	0	  539.21	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_175_15.png
real	AL	1	9	1	-15	  -10.00	0	    8.00	0	0	  612.92	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_880_-15.png
real	AR	1	10	1	-15	   10.00	1	   -8.00	0	0	  526.98	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_880_-15.png
