TRIAL_TYPE	trial_variant	BLOCK_NUMBER	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	stim_type	trial_stim	stim_type_1	trial_type_1	imageName	FRAME_NAME
practice	HR	0	0	0	15	    0.00	NULL	    0.00	NULL	NULL	    0.00	0	rod	null	rod	rod	rod_sm_2.0.png	frame_410_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  921.26	0	rod	null	rod	rod	rod_sm_-8.0.png	frame_175_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	 1799.78	0	rod	null	rod	rod	rod_sm_4.0.png	frame_645_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  595.72	0	rod	null	rod	rod	rod_sm_8.0.png	frame_175_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  467.79	0	rod	null	rod	rod	rod_sm_-6.0.png	frame_175_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  636.92	0	rod	null	rod	rod	rod_sm_4.0.png	frame_410_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  446.15	0	rod	null	rod	rod	rod_sm_8.0.png	frame_880_15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  498.24	0	rod	null	rod	rod	rod_sm_6.0.png	frame_175_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  496.14	0	rod	null	rod	rod	rod_sm_-4.0.png	frame_410_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  560.12	0	rod	null	rod	rod	rod_sm_-8.0.png	frame_880_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  504.80	0	rod	null	rod	rod	rod_sm_6.0.png	frame_880_-15.png
practice	HR	0	0	0	15	    0.00	1	    0.00	NULL	NULL	  500.60	0	rod	null	rod	rod	rod_sm_2.0.png	frame_645_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  463.61	0	rod	null	rod	rod	rod_sm_-2.0.png	frame_645_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  519.60	0	rod	null	rod	rod	rod_sm_-4.0.png	frame_645_-15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  499.50	0	rod	null	rod	rod	rod_sm_-2.0.png	frame_410_15.png
practice	HR	0	0	0	15	    0.00	0	    0.00	NULL	NULL	  509.28	0	rod	null	rod	rod	rod_sm_-6.0.png	frame_880_15.png
real	DL	1	1	1	15	  -10.00	0	    8.00	0	0	  552.84	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_645_15.png
real	HL	1	2	1	15	  -10.00	0	    8.00	0	0	  529.58	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_175_15.png
real	CL	1	3	1	-15	  -10.00	0	    8.00	0	0	  474.94	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_645_-15.png
real	EL	1	4	1	-15	  -10.00	0	    8.00	0	0	  491.14	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_410_-15.png
real	AR	1	5	1	-15	   10.00	1	   -8.00	0	0	  518.34	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_880_-15.png
real	ER	1	6	1	-15	   10.00	1	   -8.00	0	0	  564.30	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_410_-15.png
real	FR	1	7	1	15	   10.00	1	   -8.00	0	0	  563.20	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_410_15.png
real	FL	1	8	1	15	  -10.00	0	    8.00	0	0	  476.26	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_410_15.png
real	CR	1	9	1	-15	   10.00	1	   -8.00	0	0	  611.22	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_645_-15.png
real	BR	1	10	1	15	   10.00	1	   -8.00	0	0	  587.56	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_880_15.png
real	BL	1	11	1	15	  -10.00	0	    8.00	0	0	  520.35	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_880_15.png
real	GR	1	12	1	-15	   10.00	1	   -8.00	0	0	  528.77	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_175_-15.png
real	HR	1	13	1	15	   10.00	1	   -8.00	0	0	  619.65	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_175_15.png
real	DR	1	14	1	15	   10.00	1	   -8.00	0	0	  456.71	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_645_15.png
real	AL	1	15	1	-15	  -10.00	0	    8.00	0	0	  499.20	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_880_-15.png
real	GL	1	16	1	-15	  -10.00	0	    8.00	0	0	  574.57	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_175_-15.png
real	ER	2	17	2	-15	    2.00	1	   -8.00	0	0	  455.06	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_410_-15.png
real	DR	2	18	2	15	    2.00	1	   -8.00	0	0	  560.25	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_645_15.png
real	BR	2	19	2	15	    2.00	1	   -8.00	0	0	  472.51	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_880_15.png
real	BL	2	20	2	15	   -2.00	0	    8.00	0	0	  533.53	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_880_15.png
real	FR	2	21	2	15	    2.00	1	   -8.00	0	0	  540.14	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_410_15.png
real	DL	2	22	2	15	   -2.00	0	    8.00	0	0	  497.79	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_645_15.png
real	AL	2	23	2	-15	   -2.00	0	    8.00	0	0	  641.49	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_880_-15.png
real	GR	2	24	2	-15	    2.00	1	   -8.00	0	0	  570.40	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_175_-15.png
real	CL	2	25	2	-15	   -2.00	1	   -4.00	1	1	  585.25	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_645_-15.png
real	FL	2	26	2	15	   -2.00	1	   -4.00	1	1	  818.54	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_410_15.png
real	EL	2	27	2	-15	   -2.00	0	    8.00	0	0	  521.73	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_410_-15.png
real	CR	2	28	2	-15	    2.00	1	   -8.00	0	0	  517.36	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_645_-15.png
real	GL	2	29	2	-15	   -2.00	1	   -4.00	1	1	  513.13	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_175_-15.png
real	HR	2	30	2	15	    2.00	0	    4.00	1	1	  488.78	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_175_15.png
real	AR	2	31	2	-15	    2.00	1	   -8.00	0	0	  487.01	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_880_-15.png
real	HL	2	32	2	15	   -2.00	0	    8.00	0	0	  516.10	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_175_15.png
real	BL	3	33	3	15	    6.00	1	   -4.00	1	1	  533.83	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_880_15.png
real	BR	3	34	3	15	   -6.00	0	    4.00	1	1	  616.26	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_880_15.png
real	AR	3	35	3	-15	   -6.00	0	    4.00	1	1	  534.71	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_880_-15.png
real	HL	3	36	3	15	    6.00	1	   -4.00	1	1	  454.33	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_175_15.png
real	GL	3	37	3	-15	   -6.00	0	    2.00	1	2	  482.14	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_175_-15.png
real	FR	3	38	3	15	   -6.00	0	    4.00	1	1	  518.70	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_410_15.png
real	AL	3	39	3	-15	    6.00	1	   -4.00	1	1	  554.86	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_880_-15.png
real	DR	3	40	3	15	   -6.00	0	    4.00	1	1	  512.12	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_645_15.png
real	CR	3	41	3	-15	   -6.00	0	    4.00	1	1	  492.39	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_645_-15.png
real	DL	3	42	3	15	    6.00	1	   -4.00	1	1	  455.07	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_645_15.png
real	HR	3	43	3	15	    6.00	1	   -2.00	1	2	  545.83	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_175_15.png
real	FL	3	44	3	15	   -6.00	0	    2.00	1	2	  556.09	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_410_15.png
real	ER	3	45	3	-15	   -6.00	1	   -8.00	0	0	  477.78	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_410_-15.png
real	GR	3	46	3	-15	   -6.00	0	    4.00	1	1	  512.41	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_175_-15.png
real	EL	3	47	3	-15	    6.00	1	   -4.00	1	1	  532.84	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_410_-15.png
real	CL	3	48	3	-15	   -6.00	0	    2.00	1	2	  537.61	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_645_-15.png
real	FR	4	49	4	15	   -2.00	0	    4.00	0	1	  590.55	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_410_15.png
real	GR	4	50	4	-15	   -2.00	1	   -2.00	1	2	  589.32	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_175_-15.png
real	DR	4	51	4	15	   -2.00	0	    4.00	0	1	  590.46	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_645_15.png
real	HL	4	52	4	15	    2.00	1	   -4.00	0	1	  624.92	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_175_15.png
real	ER	4	53	4	-15	  -14.00	0	    4.00	1	1	  485.47	0	rod	rod	rod	rod	rod_sm_-14.0.png	frame_410_-15.png
real	AR	4	54	4	-15	   -2.00	1	   -2.00	1	2	  454.67	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_880_-15.png
real	AL	4	55	4	-15	    2.00	1	   -4.00	0	1	  625.82	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_880_-15.png
real	DL	4	56	4	15	    2.00	0	    2.00	1	2	  498.88	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_645_15.png
real	CR	4	57	4	-15	   -2.00	0	    4.00	0	1	  532.57	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_645_-15.png
real	GL	4	58	4	-15	   -4.00	0	    2.00	0	2	  519.38	0	rod	rod	rod	rod	rod_sm_-4.0.png	frame_175_-15.png
real	EL	4	59	4	-15	    2.00	0	    2.00	1	2	  517.22	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_410_-15.png
real	BR	4	60	4	15	   -2.00	0	    4.00	0	1	  549.22	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_880_15.png
real	CL	4	61	4	-15	   -4.00	0	    2.00	0	2	  533.44	0	rod	rod	rod	rod	rod_sm_-4.0.png	frame_645_-15.png
real	FL	4	62	4	15	   -4.00	0	    2.00	0	2	  554.87	0	rod	rod	rod	rod	rod_sm_-4.0.png	frame_410_15.png
real	BL	4	63	4	15	    2.00	0	    2.00	1	2	  447.19	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_880_15.png
real	HR	4	64	4	15	    4.00	1	   -2.00	0	2	  570.96	0	rod	rod	rod	rod	rod_sm_4.0.png	frame_175_15.png
real	GL	5	65	5	-15	   -2.00	0	    2.00	0	2	  615.46	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_175_-15.png
real	EL	5	66	5	-15	    4.00	1	   -1.00	1	3	  571.41	0	rod	rod	rod	rod	rod_sm_4.0.png	frame_410_-15.png
real	BR	5	67	5	15	    2.00	0	    4.00	0	1	  496.98	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_880_15.png
real	CL	5	68	5	-15	   -2.00	1	   -1.00	1	3	  496.48	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_645_-15.png
real	BL	5	69	5	15	    4.00	1	   -1.00	1	3	  578.67	0	rod	rod	rod	rod	rod_sm_4.0.png	frame_880_15.png
real	HL	5	70	5	15	   -2.00	0	    2.00	1	2	  504.77	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_175_15.png
real	HR	5	71	5	15	    2.00	0	    1.00	1	3	  609.47	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_175_15.png
real	ER	5	72	5	-15	  -10.00	0	    4.00	0	1	  492.69	0	rod	rod	rod	rod	rod_sm_-10.0.png	frame_410_-15.png
real	DL	5	73	5	15	    4.00	0	    2.00	0	2	  525.24	0	rod	rod	rod	rod	rod_sm_4.0.png	frame_645_15.png
real	FR	5	74	5	15	    2.00	0	    4.00	0	1	  452.80	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_410_15.png
real	GR	5	75	5	-15	   -4.00	0	    1.00	1	3	  478.68	0	rod	rod	rod	rod	rod_sm_-4.0.png	frame_175_-15.png
real	AL	5	76	5	-15	   -2.00	0	    2.00	1	2	  525.56	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_880_-15.png
real	AR	5	77	5	-15	   -4.00	1	   -2.00	0	2	  705.47	0	rod	rod	rod	rod	rod_sm_-4.0.png	frame_880_-15.png
real	CR	5	78	5	-15	    2.00	0	    4.00	0	1	  456.65	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_645_-15.png
real	FL	5	79	5	15	   -2.00	0	    2.00	0	2	  476.22	0	rod	rod	rod	rod	rod_sm_-2.0.png	frame_410_15.png
real	DR	5	80	5	15	    2.00	0	    4.00	0	1	  524.03	0	rod	rod	rod	rod	rod_sm_2.0.png	frame_645_15.png
real	GL	6	81	6	-15	    0.00	1	   -1.00	1	3	  469.65	0	rod	rod	rod	rod	rod_sm_0.0.png	frame_175_-15.png
real	CR	6	82	6	-15	    6.00	1	   -2.00	1	2	  567.64	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_645_-15.png
real	CL	6	83	6	-15	   -3.00	1	   -1.00	0	3	  698.55	0	rod	rod	rod	rod	rod_sm_-3.0.png	frame_645_-15.png
real	FR	6	84	6	15	    6.00	1	   -2.00	1	2	  483.68	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_410_15.png
real	ER	6	85	6	-15	   -6.00	1	   -2.00	1	2	  445.45	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_410_-15.png
real	AR	6	86	6	-15	   -6.00	1	   -2.00	0	2	  592.84	0	rod	rod	rod	rod	rod_sm_-6.0.png	frame_880_-15.png
real	EL	6	87	6	-15	    3.00	1	   -1.00	0	3	  477.64	0	rod	rod	rod	rod	rod_sm_3.0.png	frame_410_-15.png
real	GR	6	88	6	-15	   -3.00	1	   -1.00	1	4	  530.51	0	rod	rod	rod	rod	rod_sm_-3.0.png	frame_175_-15.png
real	DL	6	89	6	15	    6.00	1	   -1.00	1	3	  556.81	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_645_15.png
real	HR	6	90	6	15	    3.00	0	    1.00	0	3	  532.09	0	rod	rod	rod	rod	rod_sm_3.0.png	frame_175_15.png
real	BL	6	91	6	15	    3.00	0	    1.00	1	4	  528.79	0	rod	rod	rod	rod	rod_sm_3.0.png	frame_880_15.png
real	HL	6	92	6	15	    0.00	0	    2.00	0	2	  537.89	0	rod	rod	rod	rod	rod_sm_0.0.png	frame_175_15.png
real	AL	6	93	6	-15	    0.00	1	   -1.00	1	3	  536.35	0	rod	rod	rod	rod	rod_sm_0.0.png	frame_880_-15.png
real	DR	6	94	6	15	    6.00	1	   -2.00	1	2	  603.18	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_645_15.png
real	FL	6	95	6	15	    0.00	0	    2.00	0	2	  740.76	0	rod	rod	rod	rod	rod_sm_0.0.png	frame_410_15.png
real	BR	6	96	6	15	    6.00	0	    4.00	0	1	  684.82	0	rod	rod	rod	rod	rod_sm_6.0.png	frame_880_15.png
real	ER	7	97	7	-15	   -8.00	0	    1.00	1	3	  554.83	0	rod	rod	rod	rod	rod_sm_-8.0.png	frame_410_-15.png
real	FR	7	98	7	15	    4.00	0	    1.00	1	3	  505.02	0	rod	rod	rod	rod	rod_sm_4.0.png	frame_410_15.png
real	CR	7	99	7	-15	    4.00	1	   -2.00	0	2	  600.34	0	rod	rod	rod	rod	rod_sm_4.0.png	frame_645_-15.png
real	DR	7	100	7	15	    4.00	1	   -2.00	0	2	  679.28	0	rod	rod	rod	rod	rod_sm_4.0.png	frame_645_15.png
real	GL	7	101	7	-15	   -1.00	0	    1.00	1	4	  473.63	0	rod	rod	rod	rod	rod_sm_-1.0.png	frame_175_-15.png
real	BR	7	102	7	15	   10.00	1	   -2.00	1	2	  459.68	0	rod	rod	rod	rod	rod_sm_10.0.png	frame_880_15.png
real	CL	7	103	7	-15	   -4.00	0	    1.00	1	4	  470.21	0	rod	rod	rod	rod	rod_sm_-4.0.png	frame_645_-15.png
real	HR	7	104	7	15	    4.00	1	   -1.00	1	4	  640.34	0	rod	rod	rod	rod	rod_sm_4.0.png	frame_175_15.png
